Софья,1641327027,/menu
Софья,1641327027,/sum
Софья,1641327027,/sum 2 5
Софья,1641327027,/sub 5 2
Софья,1641327027,/mult 3 4
Софья,1641327027,/menu
Софья,1641327027,/sum 7.4 5
Софья,1641327027,/sub 3 7
